timestamp,Spotmarket_(EUR/kWh),Inflexible_Demand_(kWh),PV_energy_production_kWh,Heating_Demand_(kWh),ev_at_home_binary,distance_driven,ev_home_availability,weekday,Allowed_WM_summer,Allowed_dryer,feed_in_tariff,Total_Demand,Dishwasher_Start,Dishwasher_On,Washing_Machine_Start,Washing_Machine_On,Dryer_Start,Dryer_On,EV_SOC,EV_Charging,EV_On,Heatpump_Power,Unmet,EV_V2G,EV_V2H,PV2G,PV2H,Demand_Level,Penalty,Electricity_Cost,Total_Price,Revenue,Net_Price
2023-12-10 21:00:00,0.10038,0.21046428994252064,0.0,4.107807576,1,0.0,1.0,6,0,1,0.080304,0.21046428994252064,0.0,0.0,0.0,0.0,0.0,0.0,31.62249855163373,0.0,0.0,0.0,0.21046428994252064,0.0,0.0,0.0,0.0,0.0,0.0,0.02112640542443022,0.02112640542443022,0.0,0.02112640542443022
2023-12-10 22:00:00,0.10099,0.2422794436066053,0.0,0.008769656,1,0.0,1.0,6,0,0,0.080792,0.2422794436066053,0.0,0.0,0.0,0.0,0.0,0.0,31.62249855163373,0.0,0.0,0.0,0.2422794436066053,0.0,0.0,0.0,0.0,0.0,0.0,0.024467801009831067,0.024467801009831067,0.0,0.024467801009831067
2023-12-10 23:00:00,0.09708,0.1510183480733754,0.0,0.259833722,1,0.0,1.0,6,0,0,0.07766400000000001,0.1510183480733754,0.0,0.0,0.0,0.0,0.0,0.0,31.62249855163373,0.0,0.0,0.0,0.1510183480733754,0.0,0.0,0.0,0.0,0.0,0.0,0.014660861230963286,0.014660861230963286,0.0,0.014660861230963286
2023-12-11 00:00:00,0.08462,0.1001749976402396,0.0,0.439306629,1,0.0,1.0,0,0,0,0.067696,0.1001749976402396,0.0,0.0,0.0,0.0,0.0,0.0,31.62249855163373,0.0,0.0,0.0,0.1001749976402396,0.0,0.0,0.0,0.0,0.0,0.0,0.008476808300317076,0.008476808300317076,0.0,0.008476808300317076
2023-12-11 01:00:00,0.05922,0.10884521428250712,0.0,0.581363898,1,0.0,1.0,0,0,0,0.047376,11.608845210502688,1.0,1.0,0.0,0.0,0.0,0.0,31.62249855163373,9.99999999622018,1.0,0.0,11.608845210502688,0.0,0.0,0.0,0.0,2.0,0.05089286863640681,0.6874758133659692,0.738368682002376,0.0,0.738368682002376
2023-12-11 02:00:00,0.04163,0.102134721993617,0.0,0.712828436,1,0.0,1.0,0,0,0,0.033304,16.54566529727753,0.0,1.0,0.0,0.0,0.0,0.0,41.62249854785391,9.99999999803346,1.0,4.943530577250456,16.54566529727753,0.0,0.0,0.0,0.0,3.0,0.11450895443191533,0.6887960463256636,0.8033050007575789,0.0,0.8033050007575789
2023-12-11 03:00:00,0.04271,0.0965479921611675,0.0,0.819517602,1,0.0,1.0,0,0,0,0.034168,11.596547989792032,0.0,1.0,0.0,0.0,0.0,0.0,51.62249854588708,9.999999997630866,1.0,0.0,11.596547989792034,0.0,0.0,0.0,0.0,2.0,0.05089286863640681,0.49528856464401777,0.5461814332804246,0.0,0.5461814332804246
2023-12-11 04:00:00,0.07051,0.1036433268569334,0.0,0.913315453,1,0.0,1.0,0,0,0,0.05640800000000001,8.481144766562146,0.0,0.0,0.0,0.0,0.0,0.0,61.62249854351795,8.377501439705213,1.0,0.0,8.481144766562146,0.0,0.0,0.0,0.0,1.0,0.012723217159101703,0.598005517490297,0.6107287346493987,0.0,0.6107287346493987
2023-12-11 05:00:00,0.09351000000000001,0.10601374513085711,0.0,0.965481295,1,0.0,1.0,0,0,0,0.07480800000000001,0.10601374513085711,0.0,0.0,0.0,0.0,0.0,0.0,69.99999998322316,0.0,0.0,0.0,0.10601374513085711,0.0,0.0,0.0,0.0,0.0,0.0,0.009913345307186449,0.009913345307186449,0.0,0.009913345307186449
2023-12-11 06:00:00,0.09777,0.3755323920785586,0.0,5.142861724,1,5.551724137931035,0.5,0,0,0,0.07821600000000001,2.46460500824769,0.0,0.0,0.0,0.0,0.0,0.0,69.99999998322316,0.0,0.0,2.089072616169131,1.2323025093229638,0.0,1.2323024989247433,0.0,0.0,0.0,0.0,0.12048221633650617,0.12048221633650617,0.0,0.12048221633650617
