timestamp,Spotmarket_(EUR/kWh),Inflexible_Demand_(kWh),PV_energy_production_kWh,ev_at_home_binary,distance_driven,ev_home_availability,weekday,Allowed_WM_summer,Allowed_dryer,feed_in_tariff,Total_Demand,Dishwasher_Start,Dishwasher_On,Washing_Machine_Start,Washing_Machine_On,Dryer_Start,Dryer_On,EV_SOC,EV_Charging,EV_On,Unmet,Demand_Level,Penalty,Electricity_Cost,Total_Price,Revenue,Net_Price
2023-08-21 15:00:00,0.09758,0.1209731269072656,1.20273,0,0.0,0.0,0,0,0,0.07806400000000001,0.1209731269072656,-0.0,0.0,0.0,0.0,0.0,0.0,68.8896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08444626854111123,-0.08444626854111123
2023-08-21 16:00:00,0.10296999999999999,0.15310447854664533,0.67728,0,0.0,0.0,0,1,1,0.082376,0.15310447854664533,-0.0,0.0,0.0,0.0,0.0,-0.0,68.8896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0431794827552417,-0.0431794827552417
2023-08-21 17:00:00,0.11565,0.1676880225832442,0.17697,0,0.0,0.0,0,1,1,0.09252,0.1676880225832442,0.0,0.0,0.0,-0.0,0.0,-0.0,68.8896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008587685505984361,-0.0008587685505984361
2023-08-21 18:00:00,0.13495,0.2816641238809175,0.00216,1,5.551724137931035,0.5,0,1,1,0.10796,0.2816641238809175,-0.0,0.0,0.0,-0.0,0.0,-0.0,68.8896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02380473478581615,-0.02380473478581615
2023-08-21 19:00:00,0.15397,0.15911959850710528,0.0,1,0.0,1.0,0,1,1,0.12317600000000001,0.15911959850710528,0.0,-0.0,0.0,-0.0,0.0,-0.0,67.27931034482759,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.212160284334289,-1.212160284334289
2023-08-21 20:00:00,0.15418,0.5542207748522269,0.0,1,0.0,1.0,0,0,1,0.12334400000000001,0.5542207748522269,0.0,-0.0,0.0,0.0,0.0,-0.0,57.27931034482759,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.165080192746627,-1.165080192746627
2023-08-21 21:00:00,0.1495,0.16116945964641263,0.0,1,0.0,1.0,0,0,1,0.1196,0.16116945964641263,0.0,-0.0,0.0,0.0,0.0,0.0,47.27931034482759,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.176724132626289,-1.176724132626289
2023-08-21 22:00:00,0.12934,0.16113820039064378,0.0,1,0.0,1.0,0,0,0,0.10347200000000001,0.16113820039064378,0.0,-0.0,0.0,0.0,0.0,0.0,37.27931034482759,0.0,-0.0,0.16113820039064378,0.0,0.0,0.020841614838525868,0.020841614838525868,0.0,0.020841614838525868
2023-08-21 23:00:00,0.11651,0.07864969344239468,0.0,1,0.0,1.0,0,0,0,0.09320800000000001,0.07864969344239468,-0.0,0.0,0.0,0.0,0.0,0.0,37.27931034482759,0.0,-0.0,0.07864969344239468,0.0,0.0,0.009163475782973404,0.009163475782973404,0.0,0.009163475782973404
2023-08-22 00:00:00,0.11606999999999999,0.0749777561389769,0.0,1,0.0,1.0,1,0,0,0.092856,0.0749777561389769,0.0,0.0,0.0,0.0,0.0,0.0,37.27931034482759,0.0,-0.0,0.0749777561389769,0.0,0.0,0.008702668155051049,0.008702668155051049,0.0,0.008702668155051049
2023-08-22 01:00:00,0.10685,0.0742131233792106,0.0,1,0.0,1.0,1,0,0,0.08548,4.247275910691563,-0.0,-0.0,0.0,0.0,0.0,0.0,37.27931034482759,4.173062787312353,1.0,4.247275910691563,0.0,0.0,0.45382143105739353,0.45382143105739353,0.0,0.45382143105739353
2023-08-22 02:00:00,0.10311,0.0715770180141444,0.0,1,0.0,1.0,1,0,0,0.082488,8.495551821383124,-0.0,0.0,0.0,0.0,0.0,0.0,41.45237313213995,8.42397480336898,1.0,8.495551821383124,1.0,0.012744827732074682,0.8759763483028139,0.8887211760348885,0.0,0.8887211760348885
2023-08-22 03:00:00,0.10207,0.080188355671505,0.0,1,0.0,1.0,1,0,0,0.081656,8.495551821383124,-0.0,0.0,0.0,0.0,0.0,0.0,49.876347935508925,8.41536346571162,1.0,8.495551821383124,1.0,0.012744827732074682,0.8671409744085754,0.87988580214065,0.0,0.87988580214065
2023-08-22 04:00:00,0.10243000000000001,0.08523921963930779,0.0,1,0.0,1.0,1,0,0,0.08194400000000002,8.495551821383124,0.0,-0.0,0.0,0.0,0.0,0.0,58.291711401220546,8.410312601743817,1.0,8.495551821383124,1.0,0.012744827732074682,0.8701993730642734,0.882944200796348,0.0,0.882944200796348
2023-08-22 05:00:00,0.11028,0.07711453379578102,0.03825,1,0.0,1.0,1,0,0,0.08822400000000001,3.375090530831401,0.0,0.0,0.0,0.0,0.0,0.0,66.70202400296436,3.2979759970356204,1.0,3.3368405308314015,0.0,0.0,0.367986773740087,0.367986773740087,0.0,0.367986773740087
2023-08-22 06:00:00,0.12089,0.5651564620222144,0.32304,1,0.0,1.0,1,0,0,0.096712,0.5651564620222144,-0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.2421164620222136,0.0,0.0,0.029269459093865403,0.029269459093865403,0.0,0.029269459093865403
2023-08-22 07:00:00,0.12315000000000001,0.864438876875456,0.86541,1,5.551724137931035,0.25,1,0,0,0.09852000000000001,0.864438876875456,-0.0,-0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.567505023008079e-05,-9.567505023008079e-05
2023-08-22 08:00:00,0.13306,0.1446464785635029,1.32603,0,0.0,0.0,1,0,0,0.10644800000000001,0.1446464785635029,0.0,0.0,0.0,0.0,0.0,0.0,68.88965520346615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12575591308987227,-0.12575591308987227
2023-08-22 09:00:00,0.11896,0.12655290891213822,1.67727,0,0.0,0.0,1,0,0,0.095168,0.12655290891213822,-0.0,0.0,0.0,0.0,0.0,0.0,68.88965520346615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14757864412464963,-0.14757864412464963
2023-08-22 10:00:00,0.11223999999999999,0.1054690723681922,1.86711,0,0.0,0.0,1,0,0,0.089792,0.1054690723681922,0.0,0.0,0.0,0.0,0.0,0.0,68.88965520346615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1581812621739153,-0.1581812621739153
2023-08-22 11:00:00,0.10506,0.11648218232450719,1.95363,0,0.0,0.0,1,0,0,0.08404800000000001,1.6164821823245072,1.0,1.0,0.0,0.0,0.0,0.0,68.88965520346615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028336599779989816,-0.028336599779989816
2023-08-22 12:00:00,0.10136,0.1169802811879703,1.9506,0,0.0,0.0,1,0,0,0.08108800000000001,1.6169802811879703,-0.0,1.0,0.0,0.0,0.0,0.0,68.88965520346615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027052555759029855,-0.027052555759029855
